食材:ID,:LABEL,amount,eat_method,name,not_user,pickking_time,production_method,production_place,side_effects,taste,toxicity,user
53532,食材,,,全蛋,,,,,,,,
53533,食材,,,慕斯材料,,,,,,,,
53534,食材,,,意式浓缩咖啡,,,,,,,,
53535,食材,,,朗姆酒,,,,,,,,
53538,食材,,,蜜薯,,,,,,,,
53543,食材,,,包菜,,,,,,,,
53545,食材,,,番茄沙司,,,,,,,,
53546,食材,,,黑胡椒和海盐,,,,,,,,
53549,食材,,,金丝红枣,,,,,,,,
53554,食材,,,煮鸡蛋,,,,,,,,
53555,食材,,,青菜叶,,,,,,,,
53557,食材,,,昂刺鱼,,,,,,,,
53558,食材,,,无盐面条,,,,,,,,
53560,食材,,,红曲精华,,,,,,,,
53561,食材,,,椰浆,,,,,,,,
53563,食材,,,冷藏鸡蛋,,,,,,,,
53564,食材,,,巧克力娇酒,,,,,,,,
53565,食材,,,全蛋液,,,,,,,,
53566,食材,,,蛋黄糊砂糖,,,,,,,,
53567,食材,,,蛋白霜砂糖,,,,,,,,
53568,食材,,,淋面砂糖,,,,,,,,
53569,食材,,,奶酪糊,,,,,,,,
53570,食材,,,多美鲜马斯卡彭芝士,,,,,,,,
53571,食材,,,咖啡力娇酒,,,,,,,,
53573,食材,,,黑咖啡液,,,,,,,,
53574,食材,,,马斯卡彭奶酪,,,,,,,,
53575,食材,,,浓缩咖啡,,,,,,,,
53576,食材,,,手指饼干蛋糕胚,,,,,,,,
53578,食材,,,香草精,,,,,,,,
53579,食材,,,淡奶,,,,,,,,
53580,食材,,,色素,,,,,,,,
53581,食材,,,大青芒,,,,,,,,
53582,食材,,,黑巧克力,,,,,,,,
53583,食材,,,红曲粉,,,,,,,,
53585,食材,,,包头鱼,,,,,,,,
53586,食材,,,鲍鱼汁,,,,,,,,
53590,食材,,,去皮南瓜,,,,,,,,
53593,食材,,,精排骨,,,,,,,,
53601,食材,,,大理乳扇,,,,,,,,
53603,食材,,,新鲜核桃,,,,,,,,
53606,食材,,,炼乳,,,,,,,,
53607,食材,,,干桂花,,,,,,,,
53609,食材,,,乳鸡,,,,,,,,
53611,食材,,,烧烤料,,,,,,,,
53614,食材,,,鲜鸭,,,,,,,,
53615,食材,,,南乳,,,,,,,,
53616,食材,,,干葱头,,,,,,,,
53619,食材,,,白甜瓜,,,,,,,,
53621,食材,,,川穹,,,,,,,,
53622,食材,,,桂圆干,,,,,,,,
53624,食材,,,水煮蛋,,,,,,,,
53626,食材,,,山楂干,,,,,,,,
53627,食材,,,薄荷叶,,,,,,,,
53629,食材,,,鹅身,,,,,,,,
53632,食材,,,咸乳清,,,,,,,,
53633,食材,,,鲜酵母,,,,,,,,
53634,食材,,,碱水,,,,,,,,
53636,食材,,,鱼胶片,,,,,,,,
53638,食材,,,椰浆粉,,,,,,,,
53641,食材,,,厚椰乳,,,,,,,,
53642,食材,,,椰子油,,,,,,,,
53644,食材,,,药用山楂干,,,,,,,,
53646,食材,,,乳果皮,,,,,,,,
53648,食材,,,蜂蜜茉莉馅,,,,,,,,
53649,食材,,,百香果Q心馅,,,,,,,,
53650,食材,,,脆啵啵,,,,,,,,
53652,食材,,,草莓果酱,,,,,,,,
53654,食材,,,乳青瓜,,,,,,,,
53656,食材,,,红甜椒丝,,,,,,,,
53657,食材,,,妙可蓝多奶油奶酪,,,,,,,,
53658,食材,,,妙可蓝多稀奶油,,,,,,,,
53660,食材,,,塔塔粉,,,,,,,,
53661,食材,,,香米+薏米,,,,,,,,
53663,食材,,,软化黄油,,,,,,,,
53665,食材,,,冷萃乌龙茶,,,,,,,,
53666,食材,,,草莓干碎,,,,,,,,
53668,食材,,,草莓干无花果干,,,,,,,,
53669,食材,,,南乳酱,,,,,,,,
53670,食材,,,方糖,,,,,,,,
53672,食材,,,上海白,,,,,,,,
53673,食材,,,风味发酵乳,,,,,,,,
53675,食材,,,杏仁粉,,,,,,,,
53677,食材,,,乳清,,,,,,,,
53681,食材,,,虎乳润肺汤包,,,,,,,,
53682,食材,,,核桃乳,,,,,,,,
53684,食材,,,抹茶粉,,,,,,,,
53687,食材,,,酒糟,,,,,,,,
53688,食材,,,高山土豆,,,,,,,,
53689,食材,,,黑椒,,,,,,,,
53691,食材,,,炒香白芝麻,,,,,,,,
53693,食材,,,东古南乳,,,,,,,,
53694,食材,,,高粉,,,,,,,,
53696,食材,,,米乳,,,,,,,,
53698,食材,,,鲁花味极鲜,,,,,,,,
53699,食材,,,芋圆,,,,,,,,
53700,食材,,,红茶粉,,,,,,,,
53701,食材,,,糖小朵零卡,,,,,,,,
53702,食材,,,蛋糕块,,,,,,,,
53704,食材,,,饼干棒,,,,,,,,
53705,食材,,,六月鲜红烧酱油,,,,,,,,
53707,食材,,,六月鲜特级原汁,,,,,,,,
53708,食材,,,奥利奥饼干,,,,,,,,
53710,食材,,,杏仁粒,,,,,,,,
53712,食材,,,葱末蒜末,,,,,,,,
53713,食材,,,猪腱肉,,,,,,,,
53714,食材,,,虎乳菌,,,,,,,,
53715,食材,,,雪梨干,,,,,,,,
53716,食材,,,海底椰,,,,,,,,
53718,食材,,,大土豆,,,,,,,,
53719,食材,,,天然博士乳清蛋白粉,,,,,,,,
53725,食材,,,甜奶,,,,,,,,
53727,食材,,,咖啡豆,,,,,,,,
53728,食材,,,萃取浓缩液,,,,,,,,
53730,食材,,,榴莲果肉,,,,,,,,
53731,食材,,,酥脆挞皮,,,,,,,,
53732,食材,,,馅料,,,,,,,,
53733,食材,,,动物淡奶油,,,,,,,,
53735,食材,,,开心果仁,,,,,,,,
53737,食材,,,柱候酱,,,,,,,,
53739,食材,,,棉花糖,,,,,,,,
53742,食材,,,熟糙米,,,,,,,,
53744,食材,,,蛋糕体材料,,,,,,,,
53745,食材,,,美玫低筋粉,,,,,,,,
53746,食材,,,酪乳,,,,,,,,
53747,食材,,,酪乳材料,,,,,,,,
53748,食材,,,顶部挤花材料,,,,,,,,
53749,食材,,,安佳奶油奶酪,,,,,,,,
53751,食材,,,隔夜饭,,,,,,,,
53752,食材,,,杂蔬,,,,,,,,
53754,食材,,,沃康山茶油,,,,,,,,
53755,食材,,,王致和南乳,,,,,,,,
53756,食材,,,李锦记薄盐酱油,,,,,,,,
53757,食材,,,李锦记老抽,,,,,,,,
53759,食材,,,胚芽,,,,,,,,
53761,食材,,,青柠,,,,,,,,
53762,食材,,,草莓酸乳,,,,,,,,
53763,食材,,,七喜,,,,,,,,
53765,食材,,,脱皮玉米粒,,,,,,,,
53768,食材,,,全麦面包粉,,,,,,,,
53769,食材,,,水晶皮,,,,,,,,
53770,食材,,,日式豆腐,,,,,,,,
53772,食材,,,大蒜盐,,,,,,,,
53775,食材,,,粽叶,,,,,,,,
53776,食材,,,梅花肉,,,,,,,,
53778,食材,,,蔬菜面团,,,,,,,,
53780,食材,,,瘦肉碎,,,,,,,,
53781,食材,,,小花菇,,,,,,,,
53784,食材,,,红薯粉,,,,,,,,
53786,食材,,,炒白扁豆,,,,,,,,
53787,食材,,,木棉花,,,,,,,,
53791,食材,,,长豆角,,,,,,,,
53792,食材,,,三色藜麦饭,,,,,,,,
53795,食材,,,包菜叶,,,,,,,,
53796,食材,,,猪前腿肉末,,,,,,,,
53797,食材,,,脆莲藕,,,,,,,,
53799,食材,,,小土豆,,,,,,,,
53801,食材,,,牛肉糜,,,,,,,,
53802,食材,,,细面条,,,,,,,,
53805,食材,,,儿童酱油,,,,,,,,
53808,食材,,,新鲜带鱼,,,,,,,,
53812,食材,,,亨氏番茄酱,,,,,,,,
53813,食材,,,蝶豆花粉,,,,,,,,
53816,食材,,,玫瑰花粉,,,,,,,,
53817,食材,,,生姜大蒜头几粒,,,,,,,,
53819,食材,,,生抽白糖耗油,,,,,,,,
53823,食材,,,千张,,,,,,,,
53824,食材,,,青瓜,,,,,,,,
53826,食材,,,竹签,,,,,,,,
53834,食材,,,牛油果果泥,,,,,,,,
53839,食材,,,粥米,,,,,,,,
53841,食材,,,去皮丝瓜,,,,,,,,
53844,食材,,,干香菇,,,,,,,,
53848,食材,,,进口奶粉,,,,,,,,
53850,食材,,,三能裱花嘴,,,,,,,,
53853,食材,,,蛤蜊取肉,,,,,,,,
53856,食材,,,嘉宝燕麦米粉,,,,,,,,
53868,食材,,,鸡小胸,,,,,,,,
53875,食材,,,鲜百合,,,,,,,,
53878,食材,,,鹰嘴豆,,,,,,,,
53881,食材,,,紫米,,,,,,,,
53884,食材,,,甜脆苹果,,,,,,,,
53885,食材,,,原味奶酪,,,,,,,,
53889,食材,,,核桃芝麻猪肝粉,,,,,,,,
53893,食材,,,牡蛎粉,,,,,,,,
53896,食材,,,花椒面,,,,,,,,
53900,食材,,,黑麦粉,,,,,,,,
53901,食材,,,熟透柿子,,,,,,,,
53904,食材,,,贝贝小南瓜,,,,,,,,
53907,食材,,,葫芦卜,,,,,,,,
53910,食材,,,蓝莓酱,,,,,,,,
53912,食材,,,胚芽粥米,,,,,,,,
53916,食材,,,牛肉松,,,,,,,,
53917,食材,,,烤,,,,,,,,
53924,食材,,,菌菇粉,,,,,,,,
53926,食材,,,海苔粉,,,,,,,,
53927,食材,,,鸡小胸肉,,,,,,,,
53928,食材,,,全鸡蛋,,,,,,,,
53929,食材,,,菠萝罐头,,,,,,,,
53930,食材,,,挞皮,,,,,,,,
53932,食材,,,玉米蔬菜,,,,,,,,
53933,食材,,,披萨酱,,,,,,,,
53935,食材,,,芝士碎,,,,,,,,
53936,食材,,,烤肠,,,,,,,,
53937,食材,,,蔓越莓,,,,,,,,
53941,食材,,,彩色粉,,,,,,,,
53942,食材,,,婴儿面条,,,,,,,,
53947,食材,,,老鸽,,,,,,,,
53952,食材,,,绍兴黄酒,,,,,,,,
53953,食材,,,葱片,,,,,,,,
53954,食材,,,馓子,,,,,,,,
53958,食材,,,速冻丸子,,,,,,,,
53960,食材,,,精肋排,,,,,,,,
53964,食材,,,干豆腐皮,,,,,,,,
53966,食材,,,陈三年花雕酒,,,,,,,,
53967,食材,,,黑枣枸杞酒,,,,,,,,
53968,食材,,,黑糖,,,,,,,,
53971,食材,,,龙须面,,,,,,,,
53972,食材,,,小油菜叶子,,,,,,,,
53973,食材,,,甜米酒,,,,,,,,
53976,食材,,,海天添丁甜醋,,,,,,,,
53977,食材,,,麻油馓子,,,,,,,,
53980,食材,,,胡麻油,,,,,,,,
53983,食材,,,整鸡,,,,,,,,
53984,食材,,,竹笙,,,,,,,,
53986,食材,,,白粥,,,,,,,,
53990,食材,,,甜酒酿,,,,,,,,
53992,食材,,,山西小米,,,,,,,,
53995,食材,,,甜醋,,,,,,,,
53998,食材,,,青枣,,,,,,,,
53999,食材,,,金桔,,,,,,,,
54001,食材,,,羊腿肉,,,,,,,,
54002,食材,,,上海青苗,,,,,,,,
54010,食材,,,姬松茸,,,,,,,,
54025,食材,,,牛肉丁,,,,,,,,
54029,食材,,,饺子皮,,,,,,,,
54034,食材,,,生菜叶,,,,,,,,
54035,食材,,,板栗仁,,,,,,,,
54038,食材,,,竹炭粉,,,,,,,,
54040,食材,,,奶酪块,,,,,,,,
54042,食材,,,奶酪片,,,,,,,,
54044,食材,,,发酵粉,,,,,,,,
54049,食材,,,糯米饭,,,,,,,,
54052,食材,,,绿甜椒,,,,,,,,
54053,食材,,,红甜椒,,,,,,,,
54055,食材,,,紫薯面,,,,,,,,
54058,食材,,,红心火龙果汁,,,,,,,,
54072,食材,,,牛肉末,,,,,,,,
54076,食材,,,老豆腐,,,,,,,,
54077,食材,,,有机酱油,,,,,,,,
54084,食材,,,酱油葱姜酒,,,,,,,,
54088,食材,,,果蔬直面,,,,,,,,
54089,食材,,,玉米臻,,,,,,,,
54095,食材,,,西兰花泥,,,,,,,,
54097,食材,,,西柚,,,,,,,,
54099,食材,,,大白菜叶,,,,,,,,
54101,食材,,,鸡茸冻,,,,,,,,
54102,食材,,,无添加海苔,,,,,,,,
54104,食材,,,巴旦木仁,,,,,,,,
54106,食材,,,肥牛片,,,,,,,,
54108,食材,,,鸭汤,,,,,,,,
54110,食材,,,香葱末,,,,,,,,
54113,食材,,,玉米面粉,,,,,,,,
54116,食材,,,鸭胗,,,,,,,,
54120,食材,,,李锦记蒸鱼豉油,,,,,,,,
54122,食材,,,无糖原味酸奶,,,,,,,,
54123,食材,,,水蜜桃,,,,,,,,
54124,食材,,,每日坚果果干,,,,,,,,
54130,食材,,,味好美榴莲酱,,,,,,,,
54131,食材,,,冰草,,,,,,,,
54132,食材,,,丘比大拌菜汁,,,,,,,,
54133,食材,,,海盐,,,,,,,,
54134,食材,,,现磨黑胡椒,,,,,,,,
54135,食材,,,桂花鱼,,,,,,,,
54137,食材,,,肉糜,,,,,,,,
54138,食材,,,原味鲜,,,,,,,,
54140,食材,,,鲜酱油,,,,,,,,
54144,食材,,,红色面团,,,,,,,,
54145,食材,,,黄色面团,,,,,,,,
54147,食材,,,黑芝麻核桃黑豆粉,,,,,,,,
54148,食材,,,鸡汁,,,,,,,,
54154,食材,,,千岛酱,,,,,,,,
54155,食材,,,香葱碎,,,,,,,,
54157,食材,,,白虾,,,,,,,,
54159,食材,,,冷水,,,,,,,,
54160,食材,,,小杏鲍菇,,,,,,,,
54161,食材,,,脆皮热狗肠,,,,,,,,
54163,食材,,,红色素,,,,,,,,
54164,食材,,,黄色翻糖膏,,,,,,,,
54166,食材,,,扭扭面,,,,,,,,
54168,食材,,,后腿肉,,,,,,,,
54171,食材,,,花生碎,,,,,,,,
54175,食材,,,金龙鱼糕点用小麦粉,,,,,,,,
54177,食材,,,活虾,,,,,,,,
54179,食材,,,蒜子,,,,,,,,
54181,食材,,,苦菊,,,,,,,,
54182,食材,,,盐和鸡精,,,,,,,,
54184,食材,,,猪骨,,,,,,,,
54186,食材,,,欧福全蛋液,,,,,,,,
54187,食材,,,凉白开水,,,,,,,,
54188,食材,,,生抽酱油,,,,,,,,
54189,食材,,,老抽酱油,,,,,,,,
54190,食材,,,蛋羹调味,,,,,,,,
54192,食材,,,白面团,,,,,,,,
54193,食材,,,高活性干酵母,,,,,,,,
54194,食材,,,南瓜面团,,,,,,,,
54195,食材,,,紫薯面团,,,,,,,,
54197,食材,,,蔬之鲜,,,,,,,,
54198,食材,,,海参干品,,,,,,,,
54199,食材,,,章丘大葱,,,,,,,,
54207,食材,,,厚乳,,,,,,,,
54208,食材,,,锡兰红茶茶包,,,,,,,,
54212,食材,,,臻米破壁机,,,,,,,,
54214,食材,,,娟豆腐,,,,,,,,
54215,食材,,,熟肉,,,,,,,,
54218,食材,,,深海鱼油,,,,,,,,
54221,食材,,,动物性淡奶油,,,,,,,,
54222,食材,,,黑咖啡粉,,,,,,,,
54223,食材,,,慕斯糊,,,,,,,,
54226,食材,,,蛋清用糖,,,,,,,,
54228,食材,,,蛋黄用糖,,,,,,,,
54232,食材,,,蟹味菇,,,,,,,,
54235,食材,,,广味香肠,,,,,,,,
54242,食材,,,羊尾骨,,,,,,,,
54243,食材,,,前猪蹄,,,,,,,,
54245,食材,,,时令蔬菜,,,,,,,,
54246,食材,,,粉贝贝,,,,,,,,
54247,食材,,,液态酥油,,,,,,,,
54249,食材,,,这是,,,,,,,,
54250,食材,,,水麦芽,,,,,,,,
54252,食材,,,红腐乳,,,,,,,,
54253,食材,,,红腐乳汁,,,,,,,,
54255,食材,,,菜花半棵,,,,,,,,
54256,食材,,,腐乳汁,,,,,,,,
54258,食材,,,柠檬皮削,,,,,,,,
54261,食材,,,柠檬乳,,,,,,,,
54262,食材,,,汤种,,,,,,,,
54263,食材,,,主面团,,,,,,,,
54264,食材,,,脱脂奶粉,,,,,,,,
54268,食材,,,紫糯米,,,,,,,,
54270,食材,,,生黄豆,,,,,,,,
54272,食材,,,南乳豆腐,,,,,,,,
54273,食材,,,黄豆酱,,,,,,,,
54275,食材,,,小乳瓜,,,,,,,,
54277,食材,,,莜麦粒,,,,,,,,
54285,食材,,,爱乐甜零卡糖,,,,,,,,
54286,食材,,, 南乳,,,,,,,,
54290,食材,,,奶油顶,,,,,,,,
54292,食材,,,红火龙果,,,,,,,,
54295,食材,,,花雕酒,,,,,,,,
54296,食材,,,炒料,,,,,,,,
54297,食材,,,果皮,,,,,,,,
54298,食材,,,调味汁,,,,,,,,
54299,食材,,,蒜苗结,,,,,,,,
54300,食材,,,生姜片,,,,,,,,
54302,食材,,,红片糖,,,,,,,,
54305,食材,,,蒸馏水,,,,,,,,
54306,食材,,,全麦粉,,,,,,,,
54310,食材,,,豆豉香辣酱,,,,,,,,
54311,食材,,,芋头小块,,,,,,,,
54312,食材,,,猪粉肠,,,,,,,,
54313,食材,,,生姜蓉,,,,,,,,
54314,食材,,,指天椒碎,,,,,,,,
54315,食材,,,玫瑰露酒,,,,,,,,
54318,食材,,,甜练乳,,,,,,,,
54319,食材,,,南乳豆腐汁,,,,,,,,
54321,食材,,,鲜笋,,,,,,,,
54323,食材,,,意大利乳清干酪,,,,,,,,
54324,食材,,,油渍小番茄,,,,,,,,
54325,食材,,,工具,,,,,,,,
54326,食材,,,榨汁机,,,,,,,,
54327,食材,,,日式面包粉,,,,,,,,
54329,食材,,,即食青稞片,,,,,,,,
54330,食材,,,新鲜草莓,,,,,,,,
54331,食材,,,南乳块,,,,,,,,
54332,食材,,,姜面,,,,,,,,
54334,食材,,,腩肉,,,,,,,,
54336,食材,,,洋葱碎,,,,,,,,
54337,食材,,,大蒜粉,,,,,,,,
54339,食材,,,黄油派皮,,,,,,,,
54340,食材,,,蛋糕底,,,,,,,,
54341,食材,,,蛋糕体,,,,,,,,
54342,食材,,,细纱糖,,,,,,,,
54343,食材,,,浓香巧克力表层,,,,,,,,
54345,食材,,,糖酱,,,,,,,,
54347,食材,,,全脂奶粉,,,,,,,,
54348,食材,,,东古风味南乳,,,,,,,,
54349,食材,,,东古南乳酱,,,,,,,,
54350,食材,,,东古草菇老抽,,,,,,,,
54352,食材,,,东古料酒,,,,,,,,
54353,食材,,,吐司配方,,,,,,,,
54354,食材,,,改良剂,,,,,,,,
54355,食材,,,岩烧奶酪酱,,,,,,,,
54356,食材,,,芝士片,,,,,,,,
54358,食材,,,中种面团,,,,,,,,
54359,食材,,,吐司粉,,,,,,,,
54360,食材,,,果脯糖浆,,,,,,,,
54361,食材,,,黑米烫种,,,,,,,,
54362,食材,,,阿拉波糖浆,,,,,,,,
54364,食材,,,奶油芝士,,,,,,,,
54366,食材,,,减糖控甜优益C,,,,,,,,
54367,食材,,,百奇饼干条,,,,,,,,
54369,食材,,,鸡蛋两个,,,,,,,,
54373,食材,,,奶粉溶液,,,,,,,,
54375,食材,,,盐水豆腐,,,,,,,,
54379,食材,,,面皮制作,,,,,,,,
54380,食材,,,小白菜叶,,,,,,,,
54381,食材,,,馅料制作,,,,,,,,
54382,食材,,,葱碎,,,,,,,,
54383,食材,,,姜沫,,,,,,,,
54385,食材,,,铁杆山药,,,,,,,,
54389,食材,,,色粉,,,,,,,,
54409,食材,,,奥特曼拌饭料,,,,,,,,
54410,食材,,,山药去皮,,,,,,,,
54411,食材,,,胡萝卜去皮,,,,,,,,
54413,食材,,,谷物鸡蛋,,,,,,,,
54414,食材,,,蓝莓干,,,,,,,,
54415,食材,,,马铃薯淀粉,,,,,,,,
54417,食材,,,混沌皮,,,,,,,,
54419,食材,,,无糖酸奶,,,,,,,,
54422,食材,,,黑芝麻海鲜粉,,,,,,,,
54423,食材,,,马斯卡朋奶酪,,,,,,,,
54424,食材,,,吉利丁粉,,,,,,,,
54427,食材,,,派皮上色,,,,,,,,
54429,食材,,,老姜片,,,,,,,,
54430,食材,,,当归片,,,,,,,,
54431,食材,,,黑麻油,,,,,,,,
54433,食材,,,首乌,,,,,,,,
54435,食材,,,四色小米,,,,,,,,
54437,食材,,,扇鸡,,,,,,,,
54438,食材,,,客家黄酒,,,,,,,,
54442,食材,,,花胶,,,,,,,,
54443,食材,,,新疆大枣,,,,,,,,
54446,食材,,,甜酒曲,,,,,,,,
54447,食材,,,冷开水,,,,,,,,
54449,食材,,,蘸料,,,,,,,,
54452,食材,,,三色藜麦,,,,,,,,
54454,食材,,,纯水,,,,,,,,
54455,食材,,,小麦淀粉,,,,,,,,
54457,食材,,,黑木耳辣椒酱,,,,,,,,
54460,食材,,,片糖,,,,,,,,
54462,食材,,,龙利鱼,,,,,,,,
54464,食材,,,瘦肉末,,,,,,,,
54466,食材,,,黑麦,,,,,,,,
54467,食材,,,干橙子皮,,,,,,,,
54471,食材,,,牛肉火腿,,,,,,,,
54473,食材,,,砂糖山楂条,,,,,,,,
54476,食材,,,圆菜,,,,,,,,
54477,食材,,,牛肋排,,,,,,,,
54479,食材,,,即食麦片,,,,,,,,
54481,食材,,,耐高糖干酵母,,,,,,,,
54483,食材,,,辣椒段,,,,,,,,
54489,食材,,,胡萝卜水,,,,,,,,
54496,食材,,,茨菰,,,,,,,,
54498,食材,,,丘比沙拉酱,,,,,,,,
54500,食材,,,话梅,,,,,,,,
54502,食材,,,豆泡,,,,,,,,
54504,食材,,,大葱花,,,,,,,,
54506,食材,,,金龙鱼外婆乡小榨菜籽油,,,,,,,,
54507,食材,,,火腿腐乳汁,,,,,,,,
54510,食材,,,虎乳,,,,,,,,
54512,食材,,,椰乳,,,,,,,,
54513,食材,,,咖啡厚乳酱,,,,,,,,
54515,食材,,,凤梨丁,,,,,,,,
54516,食材,,,酱乳瓜,,,,,,,,
54519,食材,,,芋泥,,,,,,,,
54521,食材,,,寒天晶球,,,,,,,,
54522,食材,,,冰博客,,,,,,,,
54523,食材,,,乳酪奶油霜,,,,,,,,
54524,食材,,,猪手块,,,,,,,,
54525,食材,,,葱节,,,,,,,,
54528,食材,,,猪颈肉,,,,,,,,
54530,食材,,,苏打水,,,,,,,,
54533,食材,,,饼干,,,,,,,,
54535,食材,,,红辣椒粉,,,,,,,,
54537,食材,,,玫瑰腐乳汁,,,,,,,,
54540,食材,,,白熟芝麻,,,,,,,,
54542,食材,,,混合燕麦,,,,,,,,
54543,食材,,,熟核桃仁,,,,,,,,
54545,食材,,,熟杏仁,,,,,,,,
54548,食材,,,孜然粒,,,,,,,,
54550,食材,,,气泡水,,,,,,,,
54551,食材,,,莲藕丝,,,,,,,,
54553,食材,,,海天金标生抽,,,,,,,,
54555,食材,,,猪里脊肉馅,,,,,,,,
54556,食材,,,小白菜菜叶,,,,,,,,
54564,食材,,,玉米渣,,,,,,,,
54570,食材,,,海鲜粉,,,,,,,,
54572,食材,,,添丁甜醋,,,,,,,,
54582,食材,,,五十度温开水,,,,,,,,
54583,食材,,,红枣泥,,,,,,,,
54586,食材,,,紫薯条,,,,,,,,
54587,食材,,,山药条,,,,,,,,
54589,食材,,,牛肉藜麦粉,,,,,,,,
54590,食材,,,白凉粉,,,,,,,,
54593,食材,,,果冻橙,,,,,,,,
54594,食材,,,熟淀粉,,,,,,,,
54597,食材,,,黑色素,,,,,,,,
54598,食材,,,蓝色素,,,,,,,,
54600,食材,,,蜜红薯,,,,,,,,
54603,食材,,,小笋,,,,,,,,
54604,食材,,,老鸭汤,,,,,,,,
54607,食材,,,冬枣,,,,,,,,
54609,食材,,,茉莉绿茶包,,,,,,,,
54610,食材,,,青柠檬,,,,,,,,
54611,食材,,,土猪猪脚,,,,,,,,
54612,食材,,,美极鲜酱油,,,,,,,,
54614,食材,,,柱侯酱,,,,,,,,
54615,食材,,,白沙糖,,,,,,,,
54617,食材,,,红葱头,,,,,,,,
54618,食材,,,儿童奶粉,,,,,,,,
54619,食材,,,雀巢炼乳,,,,,,,,
54620,食材,,,猪手仔,,,,,,,,
54621,食材,,,大块南乳,,,,,,,,
54623,食材,,,肋排,,,,,,,,
54625,食材,,,天鲜蔬,,,,,,,,
54626,食材,,,耐高糖酵母,,,,,,,,
54627,食材,,,奶黄馅儿,,,,,,,,
54628,食材,,,荠菜肉馅儿,,,,,,,,
54631,食材,,,粉色面团,,,,,,,,
54633,食材,,,火龙果汁,,,,,,,,
54637,食材,,,婴幼儿面条,,,,,,,,
54639,食材,,,手指饼,,,,,,,,
54640,食材,,,Kahlua咖啡力娇酒,,,,,,,,
54641,食材,,,细沙糖,,,,,,,,
54643,食材,,,法芙娜可可粉,,,,,,,,
54644,食材,,,苦荞自发粉,,,,,,,,
54648,食材,,,丁香鱼,,,,,,,,
54651,食材,,,白米粥,,,,,,,,
54654,食材,,,安琪干酵母,,,,,,,,
54655,食材,,,爱乐薇淡味黄油,,,,,,,,
54658,食材,,,金砖,,,,,,,,
54659,食材,,,果糖,,,,,,,,
54661,食材,,,烧烤粉,,,,,,,,
54662,食材,,,伯爵红茶,,,,,,,,
54665,食材,,,青虾仁,,,,,,,,
54671,食材,,,蚬子汤,,,,,,,,
54675,食材,,,黑芝麻海苔粉,,,,,,,,
54676,食材,,,新鲜瘦肉,,,,,,,,
54678,食材,,,新鲜香菇,,,,,,,,
54680,食材,,,鲜虾松,,,,,,,,
54681,食材,,,三文鱼松,,,,,,,,
54682,食材,,,黑芝麻核桃面,,,,,,,,
54684,食材,,,多味综合蝴蝶面,,,,,,,,
54685,食材,,,有机薄盐酱油,,,,,,,,
54686,食材,,,有机亚麻籽油,,,,,,,,
54690,食材,,,披萨材料,,,,,,,,
54691,食材,,,披萨皮,,,,,,,,
54692,食材,,,马苏里拉碎芝士,,,,,,,,
54695,食材,,,尖椒,,,,,,,,
54699,食材,,,柴鸡蛋,,,,,,,,
54700,食材,,,青豌豆,,,,,,,,
54703,食材,,,小碴子,,,,,,,,
54704,食材,,,青豆粒,,,,,,,,
54707,食材,,,肉蔻,,,,,,,,
54711,食材,,,花椒油,,,,,,,,
54713,食材,,,肉碎,,,,,,,,
54714,食材,,,黑豆豉,,,,,,,,
54716,食材,,,黑米面,,,,,,,,
54718,食材,,,白芦笋,,,,,,,,
54721,食材,,,鲜面条,,,,,,,,
54729,食材,,,玉米碴,,,,,,,,
54733,食材,,,肉圆,,,,,,,,
54735,食材,,,坚果,,,,,,,,
54737,食材,,,肉骨,,,,,,,,
54743,食材,,,亚麻籽油,,,,,,,,
54744,食材,,,热炒鲜露,,,,,,,,
54747,食材,,,老干妈,,,,,,,,
54751,食材,,,大蒜头,,,,,,,,
54762,食材,,,鲜鸡,,,,,,,,
54766,食材,,,孜然,,,,,,,,
54780,食材,,,胡萝卜丝,,,,,,,,
54783,食材,,,翅中,,,,,,,,
54789,食材,,,手擀粉,,,,,,,,
54790,食材,,,米椒,,,,,,,,
54798,食材,,,隔夜米饭,,,,,,,,
54800,食材,,,鸡架,,,,,,,,
54801,食材,,,螺片,,,,,,,,
54802,食材,,,细盐,,,,,,,,
54803,食材,,,鲜玉米粒,,,,,,,,
54805,食材,,,咸鸭蛋黄,,,,,,,,
54808,食材,,,菌菇,,,,,,,,
54818,食材,,,粗盐,,,,,,,,
54820,食材,,,猪肉馅儿,,,,,,,,
54824,食材,,,调和油,,,,,,,,
54825,食材,,,细面,,,,,,,,
54827,食材,,,叉烧酱,,,,,,,,
54830,食材,,,大鸡蛋,,,,,,,,
54846,食材,,,肉蓉,,,,,,,,
54854,食材,,,热狗,,,,,,,,
54858,食材,,,青菜椒,,,,,,,,
54860,食材,,,麻薯粉,,,,,,,,
54863,食材,,,干子,,,,,,,,
54867,食材,,,昆布粉,,,,,,,,
54885,食材,,,中粉,,,,,,,,
54886,食材,,,椒盐粉,,,,,,,,
54889,食材,,,云吞皮,,,,,,,,
54892,食材,,,腔骨,,,,,,,,
54893,食材,,,红烧汁,,,,,,,,
54895,食材,,,月饼粉,,,,,,,,
54896,食材,,,枧水,,,,,,,,
54901,食材,,,蛋糕粉,,,,,,,,
54906,食材,,,面片,,,,,,,,
54909,食材,,,饺子粉,,,,,,,,
54915,食材,,,长糯米,,,,,,,,
54919,食材,,,蹄髈,,,,,,,,
54921,食材,,,橙皮,,,,,,,,
